Symbol,Name,Country;
COF^N,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series N,United States;
COG.WA,COGNOR,Poland;
COGT,Cogent Biosciences Inc. Common Stock,United States;
COHN,Cohen & Company Inc.,United States;
COHR,Coherent Corp. Common Stock,United States;
COHU,Cohu Inc. Common Stock,United States;
COIN,Coinbase Global Inc. Class A Common Stock,United States;
COKE,Coca-Cola Consolidated Inc. Common Stock,United States;
COLB,Columbia Banking System Inc. Common Stock,United States;
COLD,Americold Realty Trust Inc. Common Stock,United States;
COLL,Collegium Pharmaceutical Inc. Common Stock,United States;
COLM,Columbia Sportswear Company Common Stock,United States;
COMM,CommScope Holding Company Inc. Common Stock,United States;
COMP,Compass Inc. Class A Common Stock,United States;
COMS,COMSovereign Holding Corp. Common Stock,United States;
COMSP,COMSovereign Holding Corp. 9.25% Series A Cumulative Redeemable Perpetual Preferred Stock,United States;
COMSW,COMSovereign Holding Corp. Warrants,United States;
CONN,Conn's Inc. Common Stock,United States;
CONX,CONX Corp. Class A Common Stock,United States;
CONXW,CONX Corp. Warrant,United States;
COO,The Cooper Companies Inc. Common Stock,United States;
COOK,Traeger Inc. Common Stock,United States;
COOL,Corner Growth Acquisition Corp. Class A Ordinary Shares,United States;
COOLU,Corner Growth Acquisition Corp. Unit,United States;
COOLW,Corner Growth Acquisition Corp. Warrant,United States;
COOP,Mr. Cooper Group Inc. Common Stock,United States;
COP,ConocoPhillips Common Stock,United States;
COR,Cencora Inc. Common Stock,United States;
CORT,Corcept Therapeutics Incorporated Common Stock,United States;
COSM,Cosmos Health Inc. Common Stock,United States;
COST,Costco Wholesale Corporation Common Stock,United States;
COTY,Coty Inc. Class A Common Stock,United States;
COUR,Coursera Inc. Common Stock,United States;
COYA,Coya Therapeutics Inc. Common Stock,United States;
CP,Canadian Pacific Kansas City Limited Common Shares,Canada;
CPA,Copa Holdings S.A. Class A Common Stock,Panama;
CPAC,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares),Peru;
CPB,Campbell Soup Company Common Stock,United States;
CPBI,Central Plains Bancshares Inc. Common Stock,United States;
CPD.WA,CELTIC,Poland;
CPE,Callon Petroleum Company Common Stock,United States;
CPF,Central Pacific Financial Corp New,United States;
CPG,Crescent Point Energy Corporation Ordinary Shares (Canada),Canada;
CPHC,Canterbury Park Holding Corporation 'New' Common Stock,United States;
CPHI,China Pharma Holdings Inc. Common Stock,China;
CPIX,Cumberland Pharmaceuticals Inc. Common Stock,United States;
CPK,Chesapeake Utilities Corporation Common Stock,United States;
CPL.WA,COMPERIA,Poland;
CPLP,Capital Product Partners L.P. Common Units,Greece;
CPNG,Coupang Inc. Class A Common Stock,United States;
CPOP,Pop Culture Group Co. Ltd Class A Ordinary Shares,China;
CPR.WA,COMPREMUM,Poland;
CPRI,Capri Holdings Limited Ordinary Shares,Hong Kong;
CPRT,Copart Inc. (DE) Common Stock,United States;
CPRX,Catalyst Pharmaceuticals Inc. Common Stock,United States;
CPS,Cooper-Standard Holdings Inc. Common Stock,United States;
CPS.WA,CYFRPLSAT,Poland;
CPSH,CPS Technologies Corp. Common Stock,United States;
CPSI,Computer Programs and Systems Inc. Common Stock,United States;
CPSS,Consumer Portfolio Services Inc. Common Stock,United States;
CPT,Camden Property Trust Common Stock,United States;
CPTK,Crown PropTech Acquisitions Class A Ordinary Shares,;
CPTN,Cepton Inc. Common Stock,United States;
CPTNW,Cepton Inc. Warrant,United States;
CPZ,Calamos Long/Short Equity & Dynamic Income Trust Common Stock,United States;
CQP,Cheniere Energy Partners LP Common Units,United States;
CR,Crane Company Common Stock,United States;
CRAI,CRA International Inc. Common Stock,United States;
CRBG,Corebridge Financial Inc. Common Stock,United States;
CRBP,Corbus Pharmaceuticals Holdings Inc. Common Stock,United States;
CRBU,Caribou Biosciences Inc. Common Stock,United States;
CRC,California Resources Corporation Common Stock,United States;
CRCT,Cricut Inc. Class A Common Stock,United States;
CRD/A,Crawford & Company,United States;
CRD/B,Crawford & Company,United States;
CRDF,Cardiff Oncology Inc. Common Stock,United States;
CRDL,Cardiol Therapeutics Inc. Class A Common Shares,Canada;
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,United States;
CREG,Smart Powerr Corp. Common Stock,China;
CRESW,Cresud S.A.C.I.F. y A. Warrant,Argentina;
CRESY,Cresud S.A.C.I.F. y A. American Depositary Shares,Argentina;
CREV,Carbon Revolution Public Limited Ordinary Shares,Ireland;
CREVW,Carbon Revolution Public Limited Company Warrant,Ireland;
CREX,Creative Realities Inc. Common Stock,United States;
CRF,Cornerstone Total Return Fund Inc. (The) Common Stock,United States;
CRGE,Charge Enterprises Inc. Common Stock,United States;
CRGO,Freightos Limited Ordinary shares,Israel;
CRGOW,Freightos Limited Warrants,Israel;
CRGX,CARGO Therapeutics Inc. Common Stock,United States;
CRGY,Crescent Energy Company Class A Common Stock,United States;
CRH,CRH PLC Ordinary Shares,Ireland;
CRI,Carter's Inc. Common Stock,United States;
CRI.WA,CREOTECH,Poland;
CRIS,Curis Inc. Common Stock,United States;
CRJ.WA,CREEPYJAR,Poland;
CRK,Comstock Resources Inc. Common Stock,United States;
CRKN,Crown Electrokinetics Corp. Common Stock,United States;
CRL,Charles River Laboratories International Inc. Common Stock,United States;
CRM,Salesforce Inc. Common Stock,United States;
CRM.WA,CORMAY,Poland;
CRMD,CorMedix Inc. Common Stock,United States;
CRMT,America's Car-Mart Inc Common Stock,United States;
CRNC,Cerence Inc. Common Stock,United States;
CRNT,Ceragon Networks Ltd. Ordinary Shares,Israel;
CRNX,Crinetics Pharmaceuticals Inc. Common Stock,United States;
CRON,Cronos Group Inc. Common Share,Canada;
CROX,Crocs Inc. Common Stock,United States;
CRS,Carpenter Technology Corporation Common Stock,United States;
CRSP,CRISPR Therapeutics AG Common Shares,Switzerland;
CRSR,Corsair Gaming Inc. Common Stock,United States;
CRT,Cross Timbers Royalty Trust Common Stock,United States;
CRTO,Criteo S.A. American Depositary Shares,France;
CRUS,Cirrus Logic Inc. Common Stock,United States;
CRVL,CorVel Corp. Common Stock,United States;
CRVO,CervoMed Inc. Common Stock,United States;
CRVS,Corvus Pharmaceuticals Inc. Common Stock,United States;
CRWD,CrowdStrike Holdings Inc. Class A Common Stock,United States;
CRWS,Crown Crafts Inc Common Stock,United States;
CSAN,Cosan S.A. ADS,Brazil;
CSBR,Champions Oncology Inc. Common Stock,United States;
CSCO,Cisco Systems Inc. Common Stock (DE),United States;
CSGP,CoStar Group Inc. Common Stock,United States;
CSGS,CSG Systems International Inc. Common Stock,United States;
CSIQ,Canadian Solar Inc. Common Shares (ON),Canada;
CSL,Carlisle Companies Incorporated Common Stock,United States;
CSLM,CSLM Acquisition Corp. Class A Ordinary Share,United States;
CSLMR,CSLM Acquisition Corp. Right,United States;
CSLR,Complete Solaria Inc. Common Stock,United States;
CSLRW,Complete Solaria Inc. Warrants,United States;
CSPI,CSP Inc. Common Stock,United States;
CSQ,Calamos Strategic Total Return Common Stock,United States;
CSR,D/B/A Centerspace Common Stock,United States;
CSR.WA,CASPAR,Poland;
CSR^C,D/B/A Centerspace 6.625% Series C ,United States;
CSSE,Chicken Soup for the Soul Entertainment Inc. Class A Common Stock,United States;
CSSEL,Chicken Soup for the Soul Entertainment Inc. Warrant,United States;
CSSEN,Chicken Soup for the Soul Entertainment Inc. 9.50% Notes due 2025,United States;
CSSEP,Chicken Soup for the Soul Entertainment Inc. 9.75% Series A Cumulative Redeemable Perpetual Preferred Stock,United States;
CSTE,Caesarstone Ltd. Ordinary Shares,Israel;
CSTL,Castle Biosciences Inc. Common Stock,United States;
CSTM,Constellium SE Ordinary Shares (France),Netherlands;
CSTR,CapStar Financial Holdings Inc. Common Stock,United States;
CSV,Carriage Services Inc. Common Stock,United States;
CSWC,Capital Southwest Corporation Common Stock,United States;
CSWCZ,Capital Southwest Corporation 7.75% Notes due 2028,United States;
CSWI,CSW Industrials Inc. Common Stock,United States;
CSX,CSX Corporation Common Stock,United States;
CTAS,Cintas Corporation Common Stock,United States;
CTA^A,EIDP Inc. Preferred Stock $3.50 Series,United States;
CTA^B,EIDP Inc. Preferred Stock $4.50 Series,United States;
CTBB,Qwest Corporation 6.5% Notes due 2056,United States;
CTBI,Community Trust Bancorp Inc. Common Stock,United States;
CTCX,Carmell Corporation Common Stock,United States;
CTCXW,Carmell Corporation Warrant,United States;
CTDD,Qwest Corporation 6.75% Notes due 2057,United States;
CTGO,Contango ORE Inc. Common Stock,United States;
CTHR,Charles & Colvard Ltd Common Stock,United States;
CTKB,Cytek Biosciences Inc. Common Stock,United States;
CTLP,Cantaloupe Inc. Common Stock,United States;
CTLT,Catalent Inc. Common Stock,United States;
CTM,Castellum Inc. Common Stock,;
CTMX,CytomX Therapeutics Inc. Common Stock,United States;
CTNT,Cheetah Net Supply Chain Service Inc. Class A Common Stock,United States;
CTO,CTO Realty Growth Inc. Common Stock,United States;
CTOS,Custom Truck One Source Inc. Common Stock,Cayman Islands;
CTO^A,CTO Realty Growth Inc. 6.375% Series A Cumulative Redeemable Preferred Stock,United States;
CTR,ClearBridge MLP and Midstream Total Return Fund Inc. Common Stock,United States;
CTRA,Coterra Energy Inc. Common Stock,United States;
CTRE,CareTrust REIT Inc. Common Stock,United States;
CTRM,Castor Maritime Inc. Common Shares,Cyprus;
CTRN,Citi Trends Inc. Common Stock,United States;
CTS,CTS Corporation Common Stock,United States;
CTS.WA,CITYSERV,Poland;
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,United States;
CTSO,Cytosorbents Corporation Common Stock,United States;
CTV,Innovid Corp. Common Stock,;
CTVA,Corteva Inc. Common Stock ,United States;
CTX.WA,CAPTORTX,Poland;
CTXR,Citius Pharmaceuticals Inc. Common Stock,United States;
CUBA,Herzfeld Caribbean Basin Fund Inc. (The) Common Stock,United States;
CUBB,Customers Bancorp Inc 5.375% Subordinated Notes Due 2034,United States;
CUBE,CubeSmart Common Shares,United States;
CUBI,Customers Bancorp Inc Common Stock,United States;
CUBI^E,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series E,United States;
CUBI^F,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,United States;
CUE,Cue Biopharma Inc. Common Stock,United States;
CUK,Carnival Plc ADS ADS,United States;
CULL,Cullman Bancorp Inc. Common Stock,United States;
CULP,Culp Inc. Common Stock,United States;
CURI,CuriosityStream Inc. Class A Common Stock,United States;
CURIW,CuriosityStream Inc. Warrant,United States;
CURO,CURO Group Holdings Corp. Common Stock,United States;
CURV,Torrid Holdings Inc. Common Stock,;
CUTR,Cutera Inc. Common Stock,United States;
CUZ,Cousins Properties Incorporated Common Stock,United States;
CVAC,CureVac N.V. Ordinary Shares,Germany;
CVBF,CVB Financial Corporation Common Stock,United States;
CVCO,Cavco Industries Inc. Common Stock When Issued,United States;
CVCY,Central Valley Community Bancorp Common Stock,United States;
CVE,Cenovus Energy Inc Common Stock,Canada;
CVEO,Civeo Corporation (Canada) Common Shares,;
CVGI,Commercial Vehicle Group Inc. Common Stock,United States;
CVGW,Calavo Growers Inc. Common Stock,United States;
CVI,CVR Energy Inc. Common Stock,United States;
CVII,Churchill Capital Corp VII Class A Common Stock,;
CVKD,Cadrenal Therapeutics Inc. Common Stock,United States;
CVLG,Covenant Logistics Group Inc. Class A Common Stock,United States;
CVLT,Commvault Systems Inc. Common Stock,United States;
CVLY,Codorus Valley Bancorp Inc Common Stock,United States;
CVM,Cel-Sci Corporation Common Stock,United States;
CVNA,Carvana Co. Class A Common Stock,United States;
CVR,Chicago Rivet & Machine Co. Common Stock,United States;
CVRX,CVRx Inc. Common Stock,United States;
CVS,CVS Health Corporation Common Stock,United States;
CVU,CPI Aerostructures Inc. Common Stock,United States;
CVV,CVD Equipment Corporation Common Stock,United States;
CVX,Chevron Corporation Common Stock,United States;
CW,Curtiss-Wright Corporation Common Stock,United States;
CWAN,Clearwater Analytics Holdings Inc. Class A Common Stock,United States;
CWBC,Community West Bancshares Common Stock,United States;
CWCO,Consolidated Water Co. Ltd. Ordinary Shares,Cayman Islands;
CWD,CaliberCos Inc. Class A Common Stock,United States;
CWEN,Clearway Energy Inc. Class C Common Stock,United States;
CWH,Camping World Holdings Inc. Class A Common Stock,United States;
CWK,Cushman & Wakefield plc Ordinary Shares,;
CWST,Casella Waste Systems Inc. Class A Common Stock,United States;
CWT,California Water Service Group Common Stock,United States;
CX,Cemex S.A.B. de C.V. Sponsored ADR,Mexico;
CXAI,CXApp Inc. Class A Common Stock,United States;
CXAIW,CXApp Inc. Warrant,United States;
CXDO,Crexendo Inc. Common Stock,United States;
CXE,MFS High Income Municipal Trust Common Stock,United States;
CXH,MFS Investment Grade Municipal Trust Common Stock,United States;
CXM,Sprinklr Inc. Class A Common Stock,United States;
CXT,Crane NXT Co. Common Stock,United States;
CXW,CoreCivic Inc. Common Stock,United States;
CYAN,Cyanotech Corporation Common Stock,United States;
CYBN,Cybin Inc. Common Shares,Canada;
CYBR,CyberArk Software Ltd. Ordinary Shares,Israel;
CYCC,Cyclacel Pharmaceuticals Inc. Common Stock,United States;
CYCCP,Cyclacel Pharmaceuticals Inc. 6% Convertible Preferred Stock,United States;
CYCN,Cyclerion Therapeutics Inc. Common Stock,United States;
CYD,China Yuchai International Limited Common Stock,Singapore;
CYH,Community Health Systems Inc. Common Stock,United States;
CYN,Cyngn Inc. Common Stock,United States;
CYRX,CryoPort Inc. Common Stock,United States;
CYT,Cyteir Therapeutics Inc. Common Stock,United States;
CYTH,Cyclo Therapeutics Inc. Common Stock,United States;
CYTK,Cytokinetics Incorporated Common Stock,United States;
CYTO,Altamira Therapeutics Ltd. Common Shares,Bermuda;
CZFS,Citizens Financial Services Inc. Common Stock,United States;
CZNC,Citizens & Northern Corp Common Stock,United States;
CZOO,Cazoo Group Ltd Class A Ordinary Shares,;
CZR,Caesars Entertainment Inc. Common Stock,United States;
CZWI,Citizens Community Bancorp Inc. Common Stock,United States;
C^J,Citigroup Inc. Dep Shs Repstg 1/1000 Pfd Ser J Fixed/Fltg,United States;
C^N,Citigroup Capital XIII 7.875% Fixed rate Floating Rate trust Preferred Securities (TruPS),United States;
D,Dominion Energy Inc. Common Stock,United States;
DAC,Danaos Corporation Common Stock,Greece;
DAD.WA,DADELO,Poland;
DADA,Dada Nexus Limited American Depositary Shares,China;
DAIO,Data I/O Corporation Common Stock,United States;
DAKT,Daktronics Inc. Common Stock,United States;
DAL,Delta Air Lines Inc. Common Stock,United States;
DALN,DallasNews Corporation Series A Common Stock,United States;
DAN,Dana Incorporated Common Stock ,United States;
DAO,Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share,China;
DAR,Darling Ingredients Inc. Common Stock,United States;
DARE,Dare Bioscience Inc. Common Stock,United States;
DASH,DoorDash Inc. Class A Common Stock,United States;
DAT.WA,DATAWALK,Poland;
DATS,DatChat Inc. Common Stock,United States;
DATSW,DatChat Inc. Series A Warrant,United States;
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),United Kingdom;
DAVE,Dave Inc. Class A Common Stock,United States;
DAWN,Day One Biopharmaceuticals Inc. Common Stock,United States;
DB,Deutsche Bank AG Common Stock,Germany;
DBD,Diebold Nixdorf Incorporated Common stock,United States;
